VisitID	NosepokeOrder	Animal	Tag	Sex	Group	Cage	Corner	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickDuration	LickContactTime	StartDate	StartTime	StartTimecode	EndDate	EndTime	EndTimecode	NosepokeDuration	LickStartTime
6553	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	0	0	0	2016-07-24	15:12:32.546	363681.203	2016-07-24	15:12:32.781	363681.438	0.235	
6674	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-24	15:56:04.234	366292.891	2016-07-24	15:56:04.500	366293.157	0.266	
6682	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	0	0	0	2016-07-24	16:01:20.062	366608.719	2016-07-24	16:01:21.328	366609.985	1.266	
6682	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	241	22.579875	12.636	2016-07-24	16:01:21.484	366610.141	2016-07-24	16:01:47.187	366635.844	25.703	
6740	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-24	16:26:27.500	368116.157	2016-07-24	16:26:27.640	368116.297	0.14	
6771	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-24	16:31:51.406	368440.063	2016-07-24	16:31:52.000	368440.657	0.594	
6781	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	3	6	Correct	0	0	0	0	0	0	2016-07-24	16:34:32.796	368601.453	2016-07-24	16:34:34.000	368602.657	1.204	
6781	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	3	6	Incorrect	1	0	0	0	0	0	2016-07-24	16:34:34.203	368602.86	2016-07-24	16:34:34.515	368603.172	0.312	
6782	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-24	16:34:58.125	368626.782	2016-07-24	16:34:58.281	368626.938	0.156	
6782	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-24	16:34:58.656	368627.313	2016-07-24	16:34:58.843	368627.5	0.187	
6782	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-24	16:34:59.015	368627.672	2016-07-24	16:34:59.437	368628.094	0.422	
6782	3	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	8	Incorrect	1	0	0	0	0	0	2016-07-24	16:35:01.500	368630.157	2016-07-24	16:35:01.718	368630.375	0.218	
6782	4	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	8	Incorrect	1	0	0	0	0	0	2016-07-24	16:35:12.843	368641.5	2016-07-24	16:35:13.109	368641.766	0.266	
6782	5	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	8	Incorrect	1	0	0	0	0	0	2016-07-24	16:35:13.218	368641.875	2016-07-24	16:35:13.375	368642.032	0.157	
6782	6	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	8	Incorrect	1	0	0	0	0	0	2016-07-24	16:35:13.500	368642.157	2016-07-24	16:35:14.421	368643.078	0.921	
6783	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	8	Incorrect	1	0	0	0	0	0	2016-07-24	16:35:19.687	368648.344	2016-07-24	16:35:19.921	368648.578	0.234	
6783	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-24	16:35:23.015	368651.672	2016-07-24	16:35:24.343	368653	1.328	
6783	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-24	16:35:24.468	368653.125	2016-07-24	16:35:24.843	368653.5	0.375	
6785	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Incorrect	1	0	0	0	0	0	2016-07-24	16:35:36.343	368665	2016-07-24	16:35:36.812	368665.469	0.469	
6785	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	248	22.003125	13.299	2016-07-24	16:35:37.171	368665.828	2016-07-24	16:36:02.453	368691.11	25.282	
6872	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	4	Incorrect	1	0	0	0	0	0	2016-07-24	17:08:54.046	370662.703	2016-07-24	17:08:54.234	370662.891	0.188	
6873	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Incorrect	1	0	0	0	0	0	2016-07-24	17:08:57.828	370666.485	2016-07-24	17:08:58.203	370666.86	0.375	
6878	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-24	17:12:38.859	370887.516	2016-07-24	17:12:40.312	370888.969	1.453	
6878	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	213	18.55025	7.844	2016-07-24	17:12:40.812	370889.469	2016-07-24	17:13:03.812	370912.469	23	
6904	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-24	17:23:48.781	371557.438	2016-07-24	17:23:48.937	371557.594	0.156	
6913	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-24	17:26:23.765	371712.422	2016-07-24	17:26:24.265	371712.922	0.5	
6913	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	0	0	0	2016-07-24	17:26:38.359	371727.016	2016-07-24	17:26:39.609	371728.266	1.25	
6913	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	0	0	0	2016-07-24	17:26:40.734	371729.391	2016-07-24	17:26:41.593	371730.25	0.859	
6913	3	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-24	17:26:42.156	371730.813	2016-07-24	17:26:42.828	371731.485	0.672	
6918	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	3	6	Incorrect	1	0	0	0	0	0	2016-07-24	17:28:08.281	371816.938	2016-07-24	17:28:08.843	371817.5	0.562	
6918	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	3	6	Incorrect	1	0	0	0	0	0	2016-07-24	17:28:09.687	371818.344	2016-07-24	17:28:09.890	371818.547	0.203	
6918	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	3	6	Incorrect	1	0	0	0	0	0	2016-07-24	17:28:10.078	371818.735	2016-07-24	17:28:10.437	371819.094	0.359	
6918	3	FVB strain animal 1	981098104172985	Female	FVB strain	3	3	6	Incorrect	1	0	0	0	0	0	2016-07-24	17:28:10.593	371819.25	2016-07-24	17:28:11.009	371819.666	0.416	
6930	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Incorrect	1	0	0	0	0	0	2016-07-24	17:35:59.484	372288.141	2016-07-24	17:36:00.343	372289	0.859	
6930	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	113	8.124125	2.114	2016-07-24	17:36:00.765	372289.422	2016-07-24	17:36:19.109	372307.766	18.344	
6990	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-24	17:55:48.921	373477.578	2016-07-24	17:55:49.031	373477.688	0.11	
6990	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-24	17:55:49.671	373478.328	2016-07-24	17:55:50.125	373478.782	0.454	
6990	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-24	17:55:50.359	373479.016	2016-07-24	17:55:50.406	373479.063	0.047	
6990	3	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-24	17:55:51.125	373479.782	2016-07-24	17:55:51.265	373479.922	0.14	
6991	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-24	17:55:58.781	373487.438	2016-07-24	17:55:59.406	373488.063	0.625	
6993	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	3	5	Incorrect	1	0	0	0	0	0	2016-07-24	17:56:52.015	373540.672	2016-07-24	17:56:52.078	373540.735	0.063	
7022	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-24	18:06:39.859	374128.516	2016-07-24	18:06:39.890	374128.547	0.031	
7125	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-24	21:35:50.156	386678.813	2016-07-24	21:35:51.625	386680.282	1.469	
7128	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	9	0.703125	0.126	2016-07-24	21:37:35.171	386783.828	2016-07-24	21:37:40.593	386789.25	5.422	
7128	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	0	0	0	2016-07-24	21:37:42.656	386791.313	2016-07-24	21:37:42.812	386791.469	0.156	
7143	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Incorrect	1	0	0	0	0	0	2016-07-24	21:55:11.500	387840.157	2016-07-24	21:55:12.593	387841.25	1.093	
7143	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	119	9.659375	2.966	2016-07-24	21:55:13.000	387841.657	2016-07-24	21:55:29.390	387858.047	16.39	
7330	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	8	Incorrect	1	0	0	0	0	0	2016-07-25	00:11:37.734	396026.391	2016-07-25	00:11:37.875	396026.532	0.141	
7332	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:11:55.671	396044.328	2016-07-25	00:11:56.500	396045.157	0.829	
7336	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	3	6	Correct	0	0	0	0	0	0	2016-07-25	00:12:48.781	396097.438	2016-07-25	00:12:49.218	396097.875	0.437	
7336	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	3	6	Incorrect	1	0	0	0	0	0	2016-07-25	00:12:49.359	396098.016	2016-07-25	00:12:50.031	396098.688	0.672	
7336	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	3	6	Incorrect	1	0	0	0	0	0	2016-07-25	00:12:51.062	396099.719	2016-07-25	00:12:51.171	396099.828	0.109	
7336	3	FVB strain animal 1	981098104172985	Female	FVB strain	3	3	6	Incorrect	1	0	0	0	0	0	2016-07-25	00:12:51.296	396099.953	2016-07-25	00:12:51.750	396100.407	0.454	
7337	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Incorrect	1	0	0	0	0	0	2016-07-25	00:12:57.046	396105.703	2016-07-25	00:12:57.718	396106.375	0.672	
7337	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-25	00:12:58.140	396106.797	2016-07-25	00:13:00.703	396109.36	2.563	
7337	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	208	15.14	6.914	2016-07-25	00:13:01.156	396109.813	2016-07-25	00:13:20.906	396129.563	19.75	
7337	3	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-25	00:13:23.656	396132.313	2016-07-25	00:13:23.781	396132.438	0.125	
7337	4	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	0	0	0	2016-07-25	00:13:29.593	396138.25	2016-07-25	00:13:29.671	396138.328	0.078	
7342	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	3	5	Incorrect	1	0	0	0	0	0	2016-07-25	00:15:22.328	396250.985	2016-07-25	00:15:23.062	396251.719	0.734	
7352	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Correct	0	0	0	0	0	0	2016-07-25	00:16:26.468	396315.125	2016-07-25	00:16:26.625	396315.282	0.157	
7352	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:16:27.546	396316.203	2016-07-25	00:16:27.875	396316.532	0.329	
7352	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:16:33.671	396322.328	2016-07-25	00:16:34.171	396322.828	0.5	
7352	3	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:16:34.343	396323	2016-07-25	00:16:34.618	396323.275	0.275	
7352	4	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:16:34.765	396323.422	2016-07-25	00:16:34.980	396323.637	0.215	
7352	5	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	4	Incorrect	1	0	0	0	0	0	2016-07-25	00:16:36.611	396325.268	2016-07-25	00:16:36.828	396325.485	0.217	
7352	6	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:16:39.625	396328.282	2016-07-25	00:16:39.750	396328.407	0.125	
7352	7	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:16:39.953	396328.61	2016-07-25	00:16:40.484	396329.141	0.531	
7358	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	00:17:26.593	396375.25	2016-07-25	00:17:26.781	396375.438	0.188	
7358	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	00:17:27.375	396376.032	2016-07-25	00:17:27.500	396376.157	0.125	
7358	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	00:17:28.250	396376.907	2016-07-25	00:17:31.421	396380.078	3.171	
7358	3	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	00:17:32.515	396381.172	2016-07-25	00:17:33.437	396382.094	0.922	
7358	4	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	8	Incorrect	1	0	0	0	0	0	2016-07-25	00:17:34.390	396383.047	2016-07-25	00:17:34.640	396383.297	0.25	
7359	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Incorrect	1	0	0	0	0	0	2016-07-25	00:18:15.765	396424.422	2016-07-25	00:18:16.281	396424.938	0.516	
7359	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	169	15.217125	6.42	2016-07-25	00:18:16.859	396425.516	2016-07-25	00:18:34.203	396442.86	17.344	
7359	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	0	0	0	2016-07-25	00:18:36.234	396444.891	2016-07-25	00:18:36.500	396445.157	0.266	
7359	3	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-25	00:18:38.921	396447.578	2016-07-25	00:18:39.140	396447.797	0.219	
7392	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Incorrect	1	0	0	0	0	0	2016-07-25	00:28:53.234	397061.891	2016-07-25	00:28:53.671	397062.328	0.437	
7392	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-25	00:28:54.531	397063.188	2016-07-25	00:28:54.781	397063.438	0.25	
7392	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	175	18.853	10.298	2016-07-25	00:28:55.171	397063.828	2016-07-25	00:29:17.046	397085.703	21.875	
7400	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	00:34:11.734	397380.391	2016-07-25	00:34:12.046	397380.703	0.312	
7422	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Correct	0	0	0	0	0	0	2016-07-25	00:43:38.921	397947.578	2016-07-25	00:43:41.296	397949.953	2.375	
7422	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	00:43:42.390	397951.047	2016-07-25	00:43:43.203	397951.86	0.813	
7423	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	0	0	0	2016-07-25	00:43:50.312	397958.969	2016-07-25	00:43:51.078	397959.735	0.766	
7423	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	255	22.53175	11.123	2016-07-25	00:43:51.218	397959.875	2016-07-25	00:44:20.875	397989.532	29.657	
7429	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:49:13.359	398282.016	2016-07-25	00:49:13.578	398282.235	0.219	
7430	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	4	Incorrect	1	0	0	0	0	0	2016-07-25	00:49:24.828	398293.485	2016-07-25	00:49:24.906	398293.563	0.078	
7430	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	4	Incorrect	1	0	0	0	0	0	2016-07-25	00:49:25.578	398294.235	2016-07-25	00:49:26.500	398295.157	0.922	
7431	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	4	Incorrect	1	0	0	0	0	0	2016-07-25	00:49:54.234	398322.891	2016-07-25	00:49:54.421	398323.078	0.187	
7431	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:50:09.703	398338.36	2016-07-25	00:50:10.750	398339.407	1.047	
7431	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:50:11.484	398340.141	2016-07-25	00:50:12.796	398341.453	1.312	
7431	3	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:50:17.031	398345.688	2016-07-25	00:50:18.015	398346.672	0.984	
7432	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:50:25.833	398354.49	2016-07-25	00:50:26.015	398354.672	0.182	
7432	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:50:32.906	398361.563	2016-07-25	00:50:34.609	398363.266	1.703	
7432	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:50:34.750	398363.407	2016-07-25	00:50:34.906	398363.563	0.156	
7432	3	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:50:35.109	398363.766	2016-07-25	00:50:35.515	398364.172	0.406	
7433	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:50:58.140	398386.797	2016-07-25	00:50:58.218	398386.875	0.078	
7433	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:51:07.671	398396.328	2016-07-25	00:51:08.359	398397.016	0.688	
7433	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	2	3	Incorrect	1	0	0	0	0	0	2016-07-25	00:51:08.921	398397.578	2016-07-25	00:51:11.453	398400.11	2.532	
7436	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	00:52:15.859	398464.516	2016-07-25	00:52:16.140	398464.797	0.281	
7436	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	8	Incorrect	1	0	0	0	0	0	2016-07-25	00:52:19.484	398468.141	2016-07-25	00:52:19.500	398468.157	0.016	
7436	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	8	Incorrect	1	0	0	0	0	0	2016-07-25	00:52:19.843	398468.5	2016-07-25	00:52:19.906	398468.563	0.063	
7442	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:01:47.140	399035.797	2016-07-25	01:01:47.390	399036.047	0.25	
7444	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	8	Incorrect	1	0	0	0	0	0	2016-07-25	01:01:59.406	399048.063	2016-07-25	01:02:00.046	399048.703	0.64	
7444	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	8	Incorrect	1	0	0	0	0	0	2016-07-25	01:02:00.687	399049.344	2016-07-25	01:02:00.796	399049.453	0.109	
7444	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	8	Incorrect	1	0	0	0	0	0	2016-07-25	01:02:07.281	399055.938	2016-07-25	01:02:07.328	399055.985	0.047	
7445	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:02:23.750	399072.407	2016-07-25	01:02:23.828	399072.485	0.078	
7446	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:02:36.828	399085.485	2016-07-25	01:02:36.859	399085.516	0.031	
7446	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:02:37.125	399085.782	2016-07-25	01:02:37.171	399085.828	0.046	
7446	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:02:43.000	399091.657	2016-07-25	01:02:43.187	399091.844	0.187	
7447	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:04:03.531	399172.188	2016-07-25	01:04:03.609	399172.266	0.078	
7447	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:04:19.406	399188.063	2016-07-25	01:04:19.531	399188.188	0.125	
7448	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	8	Incorrect	1	0	0	0	0	0	2016-07-25	01:04:36.953	399205.61	2016-07-25	01:04:38.187	399206.844	1.234	
7455	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Correct	0	0	0	0	0	0	2016-07-25	01:15:02.921	399831.578	2016-07-25	01:15:03.703	399832.36	0.782	
7455	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:15:03.906	399832.563	2016-07-25	01:15:05.656	399834.313	1.75	
7456	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-25	01:15:13.953	399842.61	2016-07-25	01:15:14.093	399842.75	0.14	
7456	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-25	01:15:14.765	399843.422	2016-07-25	01:15:14.859	399843.516	0.094	
7457	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:19:39.390	400108.047	2016-07-25	01:19:39.531	400108.188	0.141	
7457	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:19:39.953	400108.61	2016-07-25	01:19:41.234	400109.891	1.281	
7458	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:19:49.625	400118.282	2016-07-25	01:19:50.062	400118.719	0.437	
7458	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:19:59.312	400127.969	2016-07-25	01:19:59.343	400128	0.031	
7458	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:19:59.453	400128.11	2016-07-25	01:19:59.484	400128.141	0.031	
7458	3	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	8	Incorrect	1	0	0	0	0	0	2016-07-25	01:20:06.703	400135.36	2016-07-25	01:20:08.093	400136.75	1.39	
7458	4	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:20:07.234	400135.891	2016-07-25	01:20:08.343	400137	1.109	
7458	5	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	8	Incorrect	1	0	0	0	0	0	2016-07-25	01:20:08.281	400136.938	2016-07-25	01:20:08.812	400137.469	0.531	
7459	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:20:15.062	400143.719	2016-07-25	01:20:15.812	400144.469	0.75	
7459	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:20:18.796	400147.453	2016-07-25	01:20:20.296	400148.953	1.5	
7459	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	7	Incorrect	1	0	0	0	0	0	2016-07-25	01:20:30.859	400159.516	2016-07-25	01:20:31.718	400160.375	0.859	
7460	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	4	8	Incorrect	1	0	0	0	0	0	2016-07-25	01:21:56.875	400245.532	2016-07-25	01:21:57.453	400246.11	0.578	
7462	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-25	01:31:14.046	400802.703	2016-07-25	01:31:14.671	400803.328	0.625	
7491	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	3	6	Incorrect	1	0	0	0	0	0	2016-07-25	06:44:54.468	419623.125	2016-07-25	06:44:54.562	419623.219	0.094	
7491	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	3	5	Incorrect	1	0	0	0	0	0	2016-07-25	06:44:58.578	419627.235	2016-07-25	06:44:58.718	419627.375	0.14	
7492	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-25	06:48:04.671	419813.328	2016-07-25	06:48:04.953	419813.61	0.282	
7492	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-25	06:48:05.562	419814.219	2016-07-25	06:48:05.640	419814.297	0.078	
7495	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-25	06:55:00.468	420229.125	2016-07-25	06:55:00.578	420229.235	0.11	
7495	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-25	06:55:34.187	420262.844	2016-07-25	06:55:34.281	420262.938	0.094	
7495	2	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	2	Correct	0	0	0	0	0	0	2016-07-25	06:55:40.578	420269.235	2016-07-25	06:55:40.968	420269.625	0.39	
7495	3	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-25	06:55:48.937	420277.594	2016-07-25	06:55:50.765	420279.422	1.828	
7495	4	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-25	06:55:51.906	420280.563	2016-07-25	06:55:52.343	420281	0.437	
7496	0	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-25	06:56:20.843	420309.5	2016-07-25	06:56:21.046	420309.703	0.203	
7496	1	FVB strain animal 1	981098104172985	Female	FVB strain	3	1	1	Neutral	0	0	0	0	0	0	2016-07-25	06:56:23.484	420312.141	2016-07-25	06:56:24.265	420312.922	0.781	
